controller,error_provider,route_shape,route_min_length_m,route_length_tolerance,noise_lateral_std,noise_heading_std_deg,time,x,y,speed,speed_error,e_y,e_psi,abs_e_y,abs_e_psi,steer,steer_delta,throttle,brake,target_speed,route_index,closest_route_index,route_error,road_option,target_x,target_y,target_yaw,lqr_q_ey,lqr_q_ey_dot,lqr_q_epsi,lqr_q_epsi_dot,lqr_r,lqr_kp_long,lqr_ki_long,lqr_kd_long,lqr_max_steer,lqr_max_steer_rate,mpc_horizon,mpc_q_y,mpc_q_psi,mpc_r_steer,mpc_r_steer_rate,mpc_kp_long,mpc_ki_long,mpc_kd_long,mpc_max_steer,mpc_max_steer_rate,pid_lat_kp,pid_lat_ki,pid_lat_kd,pid_long_kp,pid_long_ki,pid_long_kd,pid_max_throttle,pid_max_brake
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,331.365272577852,-14.550115585327148,133.62158203125,13.16322449748534,0.7256643914035497,6.529433870974127e-05,-2.8229507554655697e-05,6.529433870974127e-05,2.8229507554655697e-05,-1.7929860405274667e-05,0.0004758088816743111,0.4854017496109009,0.0,13.88888888888889,633,628,5.338765621185303,RoadOption.STRAIGHT,-24.888687133789062,133.55810546875,-3.1354468767422174,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,331.41527257859707,-15.208263397216797,133.6175994873047,13.163228377249471,0.7256605116394184,2.958950721845821e-06,6.684534336098835e-05,2.958950721845821e-06,6.684534336098835e-05,-0.00017152767395600677,-0.0001535978135507321,0.48539164662361145,0.0,13.88888888888889,634,628,4.680605888366699,RoadOption.STRAIGHT,-25.888668060302734,133.5519561767578,-3.1354468767422174,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,331.4652725793421,-15.866412162780762,133.61355590820312,13.163222505621999,0.7256663832668906,-1.903217379414096e-06,-9.96022247687911e-05,1.903217379414096e-06,9.96022247687911e-05,0.0002810121513903141,0.00045253982534632087,0.48540687561035156,0.0,13.88888888888889,634,629,5.022444725036621,RoadOption.STRAIGHT,-25.888668060302734,133.5519561767578,-3.1354468767422174,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,331.5152725800872,-16.524560928344727,133.60955810546875,13.163224583968676,0.7256643049202136,-4.898596550314063e-05,3.275688140824684e-05,4.898596550314063e-05,3.275688140824684e-05,-6.154952643555589e-06,-0.0002871671040338697,0.4853960871696472,0.0,13.88888888888889,635,629,4.364284038543701,RoadOption.STRAIGHT,-26.888648986816406,133.54580688476562,-3.1354468767422174,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,331.56527258083224,-17.182708740234375,133.60546875,13.163225523779353,0.7256633651095363,-8.06676988135066e-06,-9.187905760743575e-05,8.06676988135066e-06,9.187905760743575e-05,0.0002878530358429998,0.0002940079884865554,0.4853968918323517,0.0,13.88888888888889,636,630,4.706122875213623,RoadOption.STRAIGHT,-27.888629913330078,133.5396728515625,-3.1354468767422174,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,331.6152725815773,-17.840856552124023,133.6014404296875,13.163223602904996,0.7256652859838937,-2.816985578149578e-05,6.84432400150925e-05,2.816985578149578e-05,6.84432400150925e-05,-0.0001745177578413859,-0.0004623707936843857,0.4854014813899994,0.0,13.88888888888889,636,631,5.047964572906494,RoadOption.STRAIGHT,-27.888629913330078,133.5396728515625,-3.1354468767422174,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,331.66527258232236,-18.499004364013672,133.59735107421875,13.163225756172588,0.725663132716301,1.6304262508235606e-05,-5.539375067353802e-05,1.6304262508235606e-05,5.539375067353802e-05,8.812682062853128e-05,0.0002626445784699172,0.48539528250694275,0.0,13.88888888888889,637,631,4.389803886413574,RoadOption.STRAIGHT,-28.888612747192383,133.53350830078125,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,331.7152725830674,-19.15715217590332,133.59335327148438,13.163223685779622,0.7256652031092674,-1.906904635399359e-05,8.38895743378032e-05,1.906904635399359e-05,8.38895743378032e-05,-0.00018424945301376283,-0.0002723762736422941,0.48540160059928894,0.0,13.88888888888889,638,632,4.731644153594971,RoadOption.STRAIGHT,-29.888593673706055,133.52737426757812,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,331.7652725838125,-19.8153018951416,133.58924865722656,13.163222276780884,0.7256666121080055,3.709692809932344e-05,-5.7790595654694243e-05,3.709692809932344e-05,5.7790595654694243e-05,0.00010923649097094312,0.00029348594398470595,0.4854016602039337,0.0,13.88888888888889,638,633,5.07348108291626,RoadOption.STRAIGHT,-29.888593673706055,133.52737426757812,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,331.81527258455753,-20.473453521728516,133.58523559570312,13.163223886370401,0.7256650025184879,5.255097774485573e-06,7.403587830445701e-05,5.255097774485573e-06,7.403587830445701e-05,-0.0002156835689675063,-0.0003249200599384494,0.485397070646286,0.0,13.88888888888889,639,633,4.415317535400391,RoadOption.STRAIGHT,-30.888574600219727,133.521240234375,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,331.8652725853026,-21.13160514831543,133.58114624023438,13.1632236580615,0.7256652308273885,4.615084926572546e-05,-7.376956219529163e-05,4.615084926572546e-05,7.376956219529163e-05,0.00014354295853991061,0.0003592265275074169,0.48539942502975464,0.0,13.88888888888889,640,634,4.757153034210205,RoadOption.STRAIGHT,-31.8885555267334,133.5150909423828,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,331.91527258604765,-21.78976058959961,133.5771484375,13.16322692199359,0.7256619668952986,-4.527848754411201e-06,5.59263828918688e-05,4.527848754411201e-06,5.59263828918688e-05,-0.00018284955876879394,-0.00032639251730870456,0.4853932559490204,0.0,13.88888888888889,640,635,5.098985195159912,RoadOption.STRAIGHT,-31.8885555267334,133.5150909423828,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,331.9652725867927,-22.447914123535156,133.5730743408203,13.163227110439678,0.7256617784492114,2.4652602442689492e-05,-8.73516837542887e-05,2.4652602442689492e-05,8.73516837542887e-05,0.00017516034131404012,0.00035800990008283406,0.4853968322277069,0.0,13.88888888888889,641,635,4.440818786621094,RoadOption.STRAIGHT,-32.8885383605957,133.50894165039062,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,332.01527258753777,-23.106069564819336,133.56907653808594,13.163226916726028,0.725661972162861,-1.0767594680643339e-05,4.687163518557469e-05,1.0767594680643339e-05,4.687163518557469e-05,-3.019082396349404e-05,-0.00020535116527753416,0.48539742827415466,0.0,13.88888888888889,642,636,4.782650947570801,RoadOption.STRAIGHT,-33.888519287109375,133.50279235839844,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,332.0652725882828,-23.764223098754883,133.56497192382812,13.163226126145737,0.725662762743152,2.8763423572573943e-05,-8.12264132470375e-05,2.8763423572573943e-05,8.12264132470375e-05,0.00013594322081189603,0.00016613404477539007,0.48539862036705017,0.0,13.88888888888889,642,637,5.124486446380615,RoadOption.STRAIGHT,-33.888519287109375,133.50279235839844,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,332.1152725890279,-24.42237663269043,133.56097412109375,13.16322439741104,0.7256644914778487,-1.8173349592726096e-05,6.418218227111083e-05,1.8173349592726096e-05,6.418218227111083e-05,-0.00023208872880786657,-0.0003680319496197626,0.4854007661342621,0.0,13.88888888888889,643,637,4.466320991516113,RoadOption.STRAIGHT,-34.88850021362305,133.4966583251953,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,332.16527258977294,-25.08053207397461,133.556884765625,13.163223429373966,0.7256654595149232,3.786642340410096e-05,-7.669903939344636e-05,3.786642340410096e-05,7.669903939344636e-05,0.00015916532720439136,0.00039125405601225793,0.4854004383087158,0.0,13.88888888888889,644,638,4.808152675628662,RoadOption.STRAIGHT,-35.88848114013672,133.49050903320312,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,332.215272590518,-25.738685607910156,133.5529022216797,13.16322418269483,0.7256647061940598,-1.2891588494177986e-05,5.7524279545972945e-05,1.2891588494177986e-05,5.7524279545972945e-05,-0.00010050865239463747,-0.0002596739795990288,0.48539790511131287,0.0,13.88888888888889,644,639,5.149986743927002,RoadOption.STRAIGHT,-35.88848114013672,133.49050903320312,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,332.26527259126306,-26.396841049194336,133.54879760742188,13.16322508672797,0.7256638021609199,4.696942323563144e-05,-7.80306199388292e-05,4.696942323563144e-05,7.80306199388292e-05,0.0002100215497193858,0.00031053020211402327,0.48539718985557556,0.0,13.88888888888889,645,639,4.491818428039551,RoadOption.STRAIGHT,-36.88846206665039,133.48435974121094,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,332.3152725920081,-27.054994583129883,133.54478454589844,13.163225299776194,0.7256635891126955,1.1469912259122472e-05,6.711165947059783e-05,1.1469912259122472e-05,6.711165947059783e-05,-0.00018696179904509336,-0.00039698334876447916,0.48539790511131287,0.0,13.88888888888889,646,640,4.833652496337891,RoadOption.STRAIGHT,-37.88844299316406,133.47821044921875,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,332.3652725927532,-27.71314811706543,133.5406951904297,13.163224997018299,0.7256638918705907,5.2274627448826994e-05,-6.737797557931913e-05,5.2274627448826994e-05,6.737797557931913e-05,0.00012149188842158765,0.000308453687466681,0.48539870977401733,0.0,13.88888888888889,646,641,5.175487995147705,RoadOption.STRAIGHT,-37.88844299316406,133.47821044921875,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,332.41527259349823,-28.37130355834961,133.53668212890625,13.163226630232089,0.7256622586568007,2.058463364798188e-05,6.764429168981678e-05,2.058463364798188e-05,6.764429168981678e-05,-0.00021119059238117188,-0.00033268248080275953,0.4853954017162323,0.0,13.88888888888889,647,641,4.517320156097412,RoadOption.STRAIGHT,-38.888423919677734,133.47206115722656,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,332.4652725942433,-29.029457092285156,133.53260803222656,13.163224482917549,0.7256644059713402,4.6119126358584034e-05,-7.59000910655061e-05,4.6119126358584034e-05,7.59000910655061e-05,0.00011278777674306184,0.0003239783691242337,0.4854012131690979,0.0,13.88888888888889,648,642,4.859154224395752,RoadOption.STRAIGHT,-39.888404846191406,133.46592712402344,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,332.51527259498835,-29.687612533569336,133.5286102294922,13.16322615513993,0.7256627337489601,1.0607893824753079e-05,5.27305895836605e-05,1.0607893824753079e-05,5.27305895836605e-05,-0.00011818439816124737,-0.0002309721749043092,0.4853956401348114,0.0,13.88888888888889,648,643,5.200985908508301,RoadOption.STRAIGHT,-39.888404846191406,133.46592712402344,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,332.5652725957334,-30.345766067504883,133.52452087402344,13.163224007599393,0.7256648812894966,5.522212619011799e-05,-8.788431597217539e-05,5.522212619011799e-05,8.788431597217539e-05,0.00022850774985272437,0.00034669214801397175,0.4854015111923218,0.0,13.88888888888889,649,643,4.542819976806641,RoadOption.STRAIGHT,-40.88838577270508,133.45977783203125,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,332.61527259647846,-31.00391960144043,133.52053833007812,13.163223707282201,0.7256651816066881,-1.0794386629944808e-05,5.56600667831475e-05,1.0794386629944808e-05,5.56600667831475e-05,-0.00012512740795500576,-0.00035363515780773014,0.485399454832077,0.0,13.88888888888889,650,644,4.884654521942139,RoadOption.STRAIGHT,-41.88836669921875,133.45362854003906,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,332.6652725972235,-31.66207504272461,133.5164337158203,13.163222622392134,0.7256662664967557,4.5245386366882245e-05,-7.510114273934221e-05,4.5245386366882245e-05,7.510114273934221e-05,0.00016153509204741567,0.00028666250000242144,0.48540106415748596,0.0,13.88888888888889,650,645,5.226485729217529,RoadOption.STRAIGHT,-41.88836669921875,133.45362854003906,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,332.7152725979686,-32.320228576660156,133.51243591308594,13.163223750152433,0.7256651387364563,-1.6913867984143238e-06,6.870955612470198e-05,1.6913867984143238e-06,6.870955612470198e-05,-0.00018439650011714548,-0.00034593159216456115,0.48539772629737854,0.0,13.88888888888889,651,645,4.568320274353027,RoadOption.STRAIGHT,-42.88834762573242,133.44747924804688,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,332.76527259871364,-32.9783821105957,133.5083465576172,13.163224713805198,0.7256641750836916,3.910160683396127e-05,-6.897587223164692e-05,3.910160683396127e-05,6.897587223164692e-05,0.0001411055272910744,0.0003255020274082199,0.4853973388671875,0.0,13.88888888888889,652,646,4.910153865814209,RoadOption.STRAIGHT,-43.888328552246094,133.44134521484375,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,332.8152725994587,-33.63653564453125,133.50433349609375,13.163226807852492,0.725662081036397,3.602095857452303e-06,6.711165947059783e-05,3.602095857452303e-06,6.711165947059783e-05,-0.00022615019406657666,-0.00036725572135765105,0.48539474606513977,0.0,13.88888888888889,652,647,5.251987934112549,RoadOption.STRAIGHT,-43.888328552246094,133.44134521484375,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,332.86527260020375,-34.29469299316406,133.500244140625,13.163224277798085,0.7256646110908047,4.81928851081663e-05,-7.723167161088895e-05,4.81928851081663e-05,7.723167161088895e-05,0.00011244237975915894,0.0003385925738257356,0.48540180921554565,0.0,13.88888888888889,653,647,4.593817710876465,RoadOption.STRAIGHT,-44.888309478759766,133.43519592285156,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,332.9152726009488,-34.95284652709961,133.4962615966797,13.163225988104113,0.7256629007847764,-2.5651267901161123e-06,5.166532514877531e-05,2.5651267901161123e-06,5.166532514877531e-05,-0.0001006096790661104,-0.00021305205882526934,0.4853956997394562,0.0,13.88888888888889,654,648,4.935651779174805,RoadOption.STRAIGHT,-45.88829040527344,133.42904663085938,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,332.96527260169387,-35.611000061035156,133.49217224121094,13.163225158005886,0.725663730883003,3.8227866842259484e-05,-8.841694818961798e-05,3.8227866842259484e-05,8.841694818961798e-05,0.00021326942078303546,0.00031387909984914586,0.4853992462158203,0.0,13.88888888888889,654,649,5.277485370635986,RoadOption.STRAIGHT,-45.88829040527344,133.42904663085938,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,333.0152726024389,-36.2691535949707,133.48817443847656,13.163224464921786,0.7256644239671033,-8.708906323033616e-06,5.432848623776465e-05,8.708906323033616e-06,5.432848623776465e-05,-0.00012552544649224728,-0.00033879486727528274,0.4853994846343994,0.0,13.88888888888889,655,649,4.619319915771484,RoadOption.STRAIGHT,-46.88827133178711,133.4228973388672,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,333.065272603184,-36.92730712890625,133.48406982421875,13.1632243782363,0.7256645106525887,4.734258823111889e-05,-7.563377495856116e-05,4.734258823111889e-05,7.563377495856116e-05,0.00016081183275673538,0.00028633727924898267,0.4853987991809845,0.0,13.88888888888889,656,650,4.961153507232666,RoadOption.STRAIGHT,-47.88825225830078,133.41676330566406,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,333.11527260392904,-37.58546447753906,133.48007202148438,13.163223598400133,0.7256652904887559,-3.4388667818213703e-06,6.711165947059783e-05,3.4388667818213703e-06,6.711165947059783e-05,-0.00021564745111390948,-0.00037645928387064487,0.48540011048316956,0.0,13.88888888888889,656,651,5.30298376083374,RoadOption.STRAIGHT,-47.88825225830078,133.41676330566406,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,333.1652726046741,-38.24361801147461,133.47598266601562,13.16322393911973,0.7256649497691594,4.117536558354701e-05,-7.243798165035287e-05,4.117536558354701e-05,7.243798165035287e-05,0.00010699875565478578,0.00032264620676869527,0.4853985607624054,0.0,13.88888888888889,657,651,4.644817352294922,RoadOption.STRAIGHT,-48.88823318481445,133.41061401367188,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,333.21527260541916,-38.901771545410156,133.47198486328125,13.163226435701564,0.7256624531873257,5.675854607038039e-06,5.80569117651919e-05,5.675854607038039e-06,5.80569117651919e-05,-0.0001298563729505986,-0.00023685512860538438,0.4853944778442383,0.0,13.88888888888889,658,652,4.986651420593262,RoadOption.STRAIGHT,-49.888214111328125,133.4044647216797,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,333.2652726061642,-39.5599250793457,133.46791076660156,13.163226982146014,0.7256619067428751,3.121034731763672e-05,-8.282430990114165e-05,3.121034731763672e-05,8.282430990114165e-05,0.0001997086510527879,0.0003295650240033865,0.48539647459983826,0.0,13.88888888888889,658,653,5.328485012054443,RoadOption.STRAIGHT,-49.888214111328125,133.4044647216797,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,333.3152726069093,-40.21807861328125,133.4639129638672,13.16322716264024,0.7256617262486493,-1.5726425847656378e-05,5.7790595654694243e-05,1.5726425847656378e-05,5.7790595654694243e-05,-0.00013035252050030977,-0.00033006117155309767,0.4853968322277069,0.0,13.88888888888889,659,653,4.670319557189941,RoadOption.STRAIGHT,-50.8881950378418,133.3983154296875,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,333.36527260765433,-40.8762321472168,133.45980834960938,13.163226157405582,0.7256627314833075,4.03250687064996e-05,-7.563377495856116e-05,4.03250687064996e-05,7.563377495856116e-05,0.00016778144345153123,0.000298133963951841,0.4853988587856293,0.0,13.88888888888889,659,654,5.012153148651123,RoadOption.STRAIGHT,-50.8881950378418,133.3983154296875,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
mpc,ground_truth,straight,1700.0,0.05,0.1,1.0,333.4152726083994,-41.53438949584961,133.455810546875,13.163225572050004,0.7256633168388849,-6.635147573454819e-06,6.711165947059783e-05,6.635147573454819e-06,6.711165947059783e-05,-0.00017323895008303225,-0.0003410203935345635,0.48539867997169495,0.0,13.88888888888889,660,654,4.3539838790893555,RoadOption.STRAIGHT,-51.888179779052734,133.39218139648438,-9.418632450237913,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
