controller,error_provider,route_shape,route_min_length_m,route_length_tolerance,noise_lateral_std,noise_heading_std_deg,time,x,y,speed,speed_error,e_y,e_psi,abs_e_y,abs_e_psi,steer,steer_delta,throttle,brake,target_speed,route_index,closest_route_index,route_error,road_option,target_x,target_y,target_yaw,lqr_q_ey,lqr_q_ey_dot,lqr_q_epsi,lqr_q_epsi_dot,lqr_r,lqr_kp_long,lqr_ki_long,lqr_kd_long,lqr_max_steer,lqr_max_steer_rate,pid_lat_kp,pid_lat_ki,pid_lat_kd,pid_long_kp,pid_long_ki,pid_long_kd
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,36.572533406317234,-110.04808044433594,9.387221336364746,7.6974182386766445,0.6359150946566894,-0.8843126907223849,0.2343159648236952,0.8843126907223849,0.2343159648236952,-0.16024458408355713,0.06000000238418579,0.4358350932598114,0.0,8.333333333333334,182,177,4.923924922943115,RoadOption.STRAIGHT,-106.26272583007812,18.970327377319336,0.8780282324325843,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,36.62253340706229,-109.96875762939453,9.764167785644531,7.726233546771795,0.6070997865615393,-0.8189578311845883,0.20937945595673835,0.8189578311845883,0.20937945595673835,-0.1577250361442566,0.002519547939300537,0.3796814978122711,0.0,8.333333333333334,183,177,4.53874397277832,RoadOption.STRAIGHT,-105.5148696899414,19.81059455871582,0.8065340750727532,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,36.67253340780735,-109.882568359375,10.140656471252441,7.737783928429376,0.5955494049039576,-1.0505199713258024,0.24875815425714043,1.0505199713258024,0.24875815425714043,-0.0977250337600708,0.06000000238418579,0.3934691846370697,0.0,8.333333333333334,183,178,5.242395877838135,RoadOption.STRAIGHT,-105.5148696899414,19.81059455871582,0.8065340750727532,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,36.72253340855241,-109.79147338867188,10.517024040222168,7.750585468137948,0.5827478651953859,-0.9722979343354179,0.23015157982713852,0.9722979343354179,0.23015157982713852,-0.11617623269557953,-0.018451198935508728,0.3842965066432953,0.0,8.333333333333334,183,178,4.855161190032959,RoadOption.STRAIGHT,-105.5148696899414,19.81059455871582,0.8065340750727532,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,36.772533409297466,-109.6953125,10.89278507232666,7.790641243844618,0.5426920894887157,-0.8989162388897649,0.21305994458322797,0.8989162388897649,0.21305994458322797,-0.1299143135547638,-0.013738080859184265,0.32755348086357117,0.0,8.333333333333334,184,178,4.467318058013916,RoadOption.STRAIGHT,-104.70109558105469,20.5976505279541,0.7308824569351993,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,36.822533410042524,-109.59146118164062,11.267464637756348,7.766542052576162,0.5667912807571716,-1.1175170598275272,0.259919595543717,1.1175170598275272,0.259919595543717,-0.069914311170578,0.06000000238418579,0.418986976146698,0.0,8.333333333333334,184,179,5.164274215698242,RoadOption.STRAIGHT,-104.70109558105469,20.5976505279541,0.7308824569351993,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,36.87253341078758,-109.48330688476562,11.642752647399902,7.844699266323788,0.4886340670095457,-1.031043383191309,0.24641803460728795,1.031043383191309,0.24641803460728795,-0.11339562386274338,-0.043481312692165375,0.24939118325710297,0.0,8.333333333333334,184,179,4.773718357086182,RoadOption.STRAIGHT,-104.70109558105469,20.5976505279541,0.7308824569351993,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,36.92253341153264,-109.37017059326172,12.016802787780762,7.79829528169917,0.5350380516341637,-0.9495302398544463,0.23410810510061442,0.9495302398544463,0.23410810510061442,-0.15060292184352875,-0.03720729798078537,0.42670774459838867,0.0,8.333333333333334,185,179,4.3829450607299805,RoadOption.STRAIGHT,-103.83015441894531,21.320953369140625,0.6552305724815364,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,36.9725334122777,-109.24930572509766,12.388359069824219,7.83521367380184,0.4981196595314943,-1.1543332022930366,0.2814561798050246,1.1543332022930366,0.2814561798050246,-0.09060291945934296,0.06000000238418579,0.304569810628891,0.0,8.333333333333334,185,180,5.074766159057617,RoadOption.STRAIGHT,-103.83015441894531,21.320953369140625,0.6552305724815364,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,37.02253341302276,-109.1236801147461,12.757548332214355,7.781744575342415,0.5515887579909187,-1.0620757209949832,0.2671479473744105,1.0620757209949832,0.2671479473744105,-0.14474590122699738,-0.05414298176765442,0.44511619210243225,0.0,8.333333333333334,185,180,4.684807300567627,RoadOption.STRAIGHT,-103.83015441894531,21.320953369140625,0.6552305724815364,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
