controller,error_provider,route_shape,route_min_length_m,route_length_tolerance,noise_lateral_std,noise_heading_std_deg,time,x,y,speed,speed_error,e_y,e_psi,abs_e_y,abs_e_psi,steer,steer_delta,throttle,brake,target_speed,speed_plan_risk,speed_plan_reason,route_index,closest_route_index,route_error,road_option,target_x,target_y,target_yaw,lqr_q_ey,lqr_q_ey_dot,lqr_q_epsi,lqr_q_epsi_dot,lqr_r,lqr_kp_long,lqr_ki_long,lqr_kd_long,lqr_max_steer,lqr_max_steer_rate,lqr_derivative_alpha,lqr_curvature_alpha,lqr_feedforward_gain,mpc_horizon,mpc_q_y,mpc_q_psi,mpc_r_steer,mpc_r_steer_rate,mpc_kp_long,mpc_ki_long,mpc_kd_long,mpc_max_steer,mpc_max_steer_rate,pid_lat_kp,pid_lat_ki,pid_lat_kd,pid_long_kp,pid_long_ki,pid_long_kd,pid_max_throttle,pid_max_brake
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,233.71539621800184,-64.3341064453125,-67.56617736816406,11.042918174158974,1.4376373813965913,-1.0987023846653128,0.18028508683789468,1.0987023846653128,0.18028508683789468,-0.08536220341920853,-0.10000000149011612,0.6866764426231384,0.0,12.480555555555565,0.35255365552601786,curvature,708,702,4.152588844299316,RoadOption.STRAIGHT,-74.9067153930664,-68.52535247802734,3.040248987784027,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,233.7653962187469,-64.88150024414062,-67.667236328125,11.19349197440576,1.4620635811498062,-1.0033492509052242,0.17330494162079724,1.0033492509052242,0.17330494162079724,-0.05664415657520294,0.028718046844005585,0.7567809820175171,0.0,12.655555555555566,0.3524457397312746,curvature,708,703,4.567739963531494,RoadOption.STRAIGHT,-74.9067153930664,-68.52535247802734,3.040248987784027,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,233.81539621949196,-65.4382553100586,-67.76217651367188,11.366739081338086,1.4638164742174808,-0.9142127640915867,0.16324564955135035,0.9142127640915867,0.16324564955135035,-0.15664415061473846,-0.09999999403953552,0.7122231721878052,0.0,12.830555555555566,0.3524457397312746,curvature,709,703,4.004225730895996,RoadOption.STRAIGHT,-76.04995727539062,-68.3924560546875,3.011491641701133,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,233.86539622023702,-66.00411224365234,-67.84814453125,11.503261336105085,1.5022942194504818,-0.8341419665150531,0.1484741602491173,0.8341419665150531,0.1484741602491173,-0.05664415657520294,0.09999999403953552,0.8029878735542297,0.0,13.005555555555567,0.35243052226351473,curvature,709,704,4.411327362060547,RoadOption.STRAIGHT,-76.04995727539062,-68.3924560546875,3.011491641701133,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,233.91539622098207,-66.57926940917969,-67.92593383789062,11.68510250831611,1.495453047239458,-0.7623470844687501,0.1317686833632674,0.7623470844687501,0.1317686833632674,-0.151206836104393,-0.09456267952919006,0.7092715501785278,0.0,13.180555555555568,0.35243052226351473,curvature,710,704,3.8323984146118164,RoadOption.STRAIGHT,-77.18890380859375,-68.22675323486328,2.9827342956182394,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,233.96539622172713,-67.1638412475586,-67.9949722290039,11.83317989148713,1.5223756640684378,-0.7958699714811146,0.13918851647633712,0.7958699714811146,0.13918851647633712,-0.05120683088898659,0.10000000521540642,0.7889142632484436,0.0,13.355555555555569,0.35261467466730634,curvature,710,705,4.358636856079102,RoadOption.STRAIGHT,-77.18890380859375,-68.22675323486328,2.9827342956182394,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,234.0153962224722,-67.75770568847656,-68.055419921875,12.015055058384895,1.5155004971706738,-0.7264788212315906,0.12117409591471429,0.7264788212315906,0.12117409591471429,-0.13672395050525665,-0.08551711961627007,0.7182248830795288,0.0,13.53055555555557,0.35261467466730634,curvature,711,705,3.763261079788208,RoadOption.STRAIGHT,-78.32260131835938,-68.02836608886719,2.953976949535346,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,234.06539622321725,-68.36075592041016,-68.1066665649414,12.165670495364306,1.5398850601912635,-0.771277274353134,0.13173113279189685,0.771277274353134,0.13173113279189685,-0.13769108057022095,-0.0009671300649642944,0.7917174100875854,0.0,13.70555555555557,0.512184143066329,heading_error_rate,712,706,4.290534019470215,RoadOption.STRAIGHT,-79.45014190673828,-67.7974624633789,2.9252198697685614,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,234.1153962239623,-68.97230529785156,-68.14291381835938,12.319866436204382,1.5606891193511885,-0.8283619398977264,0.13753735660048783,0.8283619398977264,0.13753735660048783,-0.037691086530685425,0.09999999403953552,0.7939181923866272,0.0,13.88055555555557,0.4271166386148115,lateral_error_rate,712,707,4.812067985534668,RoadOption.STRAIGHT,-79.45014190673828,-67.7974624633789,2.9252198697685614,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,234.16539622470737,-69.59307098388672,-68.17108154296875,12.504480149868156,1.5510754056874152,-0.7552488481143902,0.11797404154887481,0.7552488481143902,0.11797404154887481,-0.1159236803650856,-0.07823259383440018,0.7287564873695374,0.0,14.055555555555571,0.35255365552601786,curvature,713,707,4.191745758056641,RoadOption.STRAIGHT,-80.5705795288086,-67.53422546386719,2.896462523685668,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,234.21539622545242,-70.22290802001953,-68.18994903564453,12.66682688241344,1.5637286731421316,-0.8075446286649641,0.12905652010913116,0.8075446286649641,0.12905652010913116,-0.015923678874969482,0.10000000149011612,0.7789844274520874,0.0,14.230555555555572,0.5874481201172743,heading_error_rate,713,708,4.695801258087158,RoadOption.STRAIGHT,-80.5705795288086,-67.53422546386719,2.896462523685668,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,234.26539622619748,-70.86140441894531,-68.20096588134766,12.843585730070531,1.5619698254850416,-0.7319874500817851,0.11424934444828949,0.7319874500817851,0.11424934444828949,-0.1159236803650856,-0.10000000149011612,0.7493687272071838,0.0,14.405555555555573,0.3524457397312746,curvature,714,708,4.058296203613281,RoadOption.STRAIGHT,-81.68296813964844,-67.2388916015625,2.867705177602774,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,234.31539622694254,-71.50830078125,-68.20343780517578,12.998331171373877,0.9572243841816963,-0.7766294502700993,0.1293763657560496,0.7766294502700993,0.1293763657560496,-0.015923678874969482,0.10000000149011612,0.0,0.2800000011920929,13.955555555555573,1.0,heading_error_rate,714,709,4.545588493347168,RoadOption.STRAIGHT,-81.68296813964844,-67.2388916015625,2.867705177602774,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,234.3653962276876,-72.1626205444336,-68.1974868774414,13.133027699111643,0.9975278564439307,-0.6976423680558815,0.116620623082897,0.6976423680558815,0.116620623082897,-0.1159236803650856,-0.10000000149011612,0.5794944763183594,0.0,14.130555555555574,0.3524882784901665,curvature,715,709,3.892223358154297,RoadOption.STRAIGHT,-82.78642272949219,-66.91168975830078,2.8389478315198806,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,234.41539622843266,-72.8204345703125,-68.18289184570312,13.175700608959637,0.5048549465959375,-0.7343618141277206,0.13277589088753583,0.7343618141277206,0.13277589088753583,-0.025875043123960495,0.0900486372411251,0.0,0.2800000011920929,13.680555555555575,1.0,heading_error_rate,715,710,4.36868953704834,RoadOption.STRAIGHT,-82.78642272949219,-66.91168975830078,2.8389478315198806,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,234.4653962291777,-73.47966003417969,-68.15949249267578,13.192538109263072,0.6630174462925034,-0.6531829711506812,0.12008539566109011,0.6531829711506812,0.12008539566109011,-0.12587504088878632,-0.09999999776482582,0.6646828651428223,0.0,13.855555555555576,0.35261467466730634,curvature,716,710,3.7098538875579834,RoadOption.STRAIGHT,-83.8800048828125,-66.55289459228516,2.810190485436987,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,234.51539622992277,-74.1362075805664,-68.12683868408203,13.117257795595702,0.2882977599598746,-0.6840889097459462,0.135305361290893,0.6840889097459462,0.135305361290893,-0.18798211216926575,-0.06210707128047943,0.0,0.2800000011920929,13.405555555555576,1.0,heading_error_rate,717,711,4.187551975250244,RoadOption.STRAIGHT,-84.96281433105469,-66.16281127929688,2.7814331393540934,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,234.56539623066783,-74.785888671875,-68.07628631591797,12.972540200312618,0.6080153552429586,-0.7290386804305149,0.14188203760284335,0.7290386804305149,0.14188203760284335,-0.08798211812973022,0.09999999403953552,0.9630420804023743,0.0,13.580555555555577,0.35255365552601786,curvature,717,712,4.672580242156982,RoadOption.STRAIGHT,-84.96281433105469,-66.16281127929688,2.7814331393540934,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,234.6153962314129,-75.42652893066406,-68.01216888427734,12.827314849671792,0.9282407058837858,-0.6541230250255424,0.1176869527833646,0.6541230250255424,0.1176869527833646,-0.08720757812261581,0.0007745400071144104,1.0,0.0,13.755555555555578,0.35255365552601786,curvature,718,712,4.0293378829956055,RoadOption.STRAIGHT,-86.03396606445312,-65.74174499511719,2.7526760595873085,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,234.66539623215795,-76.05976104736328,-67.93801879882812,12.712357727895473,1.2181978276601058,-0.7029747693568662,0.12516723965317889,0.7029747693568662,0.12516723965317889,0.012792421504855156,0.09999999962747097,1.0,0.0,13.930555555555578,0.3524993444560335,curvature,718,713,4.528855800628662,RoadOption.STRAIGHT,-86.03396606445312,-65.74174499511719,2.7526760595873085,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,234.715396232903,-76.68875122070312,-67.85926818847656,12.668168828821637,1.4373867267339424,-0.626726239865869,0.11163198972896016,0.626726239865869,0.11163198972896016,-0.08720757812261581,-0.09999999962747097,1.0,0.0,14.10555555555558,0.3524993444560335,curvature,719,713,3.895413637161255,RoadOption.STRAIGHT,-87.09255981445312,-65.2900619506836,2.723918713504415,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,234.76539623364806,-77.31719970703125,-67.77247619628906,12.71450765985561,0.9410478956999704,-0.6671396536477651,0.1292983351361099,0.6671396536477651,0.1292983351361099,-0.04097112640738487,0.04623645171523094,0.0,0.2800000011920929,13.65555555555558,1.0,heading_error_rate,719,714,4.398255348205566,RoadOption.STRAIGHT,-87.09255981445312,-65.2900619506836,2.723918713504415,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,234.81539623439312,-77.94892883300781,-67.6758804321289,12.820322671737426,1.010232883818155,-0.5892673779500743,0.11775512970727053,0.5892673779500743,0.11775512970727053,-0.1409711241722107,-0.09999999776482582,0.6429747939109802,0.0,13.83055555555558,0.3524882784901665,curvature,720,714,3.7595229148864746,RoadOption.STRAIGHT,-88.13774108886719,-64.8081283569336,2.6951613674215213,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,234.86539623513818,-78.58277893066406,-67.56743621826172,12.889602483121147,0.49095307243443465,-0.6269348528260419,0.13206589214092013,0.6269348528260419,0.13206589214092013,-0.17601418495178223,-0.03504306077957153,0.0,0.2800000011920929,13.380555555555581,1.0,heading_error_rate,721,715,4.254483699798584,RoadOption.STRAIGHT,-89.16862487792969,-64.29633331298828,2.6664040213386278,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,234.91539623588324,-79.21543884277344,-67.4403076171875,12.91212662260032,0.6434289329552616,-0.6785799483095468,0.13760127246664977,0.6785799483095468,0.13760127246664977,-0.0760141909122467,0.09999999403953552,0.6444947123527527,0.0,13.555555555555582,0.3524860356379899,curvature,721,716,4.748229503631592,RoadOption.STRAIGHT,-89.16862487792969,-64.29633331298828,2.6664040213386278,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,234.9653962366283,-79.845458984375,-67.30036163330078,12.91219036493148,0.8183651906241032,-0.6059218965253743,0.11386025661302934,0.6059218965253743,0.11386025661302934,-0.08636421710252762,-0.010350026190280914,0.7681368589401245,0.0,13.730555555555583,0.3524860356379899,curvature,722,716,4.1032023429870605,RoadOption.STRAIGHT,-90.18436431884766,-63.75511169433594,2.637646941571843,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,235.01539623737335,-80.47309875488281,-67.15028381347656,12.910750716201523,0.9948048393540603,-0.6581644489955681,0.12192191154880838,0.6581644489955681,0.12192191154880838,0.013635784387588501,0.10000000149011612,0.8505414724349976,0.0,13.905555555555583,0.35254755349771144,curvature,722,717,4.597026348114014,RoadOption.STRAIGHT,-90.18436431884766,-63.75511169433594,2.637646941571843,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,235.0653962381184,-81.1011962890625,-66.99482727050781,12.969805606778735,1.1107499487768493,-0.582290653968889,0.10863992824425628,0.582290653968889,0.10863992824425628,-0.08636421710252762,-0.10000000149011612,0.78172767162323,0.0,14.080555555555584,0.35254755349771144,curvature,723,717,3.9502339363098145,RoadOption.STRAIGHT,-91.18412780761719,-63.184906005859375,2.6088895954889493,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,235.11539623886347,-81.73128509521484,-66.83068084716797,13.061070786579013,0.5694847689765723,-0.6239024141760301,0.1263334378945249,0.6239024141760301,0.1263334378945249,-0.04404684901237488,0.04231736809015274,0.0,0.2800000011920929,13.630555555555585,1.0,heading_error_rate,723,718,4.438338279724121,RoadOption.STRAIGHT,-91.18412780761719,-63.184906005859375,2.6088895954889493,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,235.16539623960853,-82.36381530761719,-66.65591430664062,13.156176132451144,0.6493794231044419,-0.5457707722680453,0.11451566055729812,0.5457707722680453,0.11451566055729812,-0.1440468430519104,-0.09999999403953552,0.5020100474357605,0.0,13.805555555555586,0.3526493848462154,curvature,724,718,3.782289743423462,RoadOption.STRAIGHT,-92.16707611083984,-62.58619689941406,2.5801322494060557,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,235.21539624035358,-82.99498748779297,-66.46923828125,13.169834391224,0.1857211643315857,-0.5843122320893668,0.12826769179424957,0.5843122320893668,0.12826769179424957,-0.16989651322364807,-0.02584967017173767,0.0,0.2800000011920929,13.355555555555586,0.9698333740234785,heading_error_rate,725,719,4.263866901397705,RoadOption.STRAIGHT,-93.13240814208984,-61.95946502685547,2.551374903323162,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,235.26539624109864,-83.6198501586914,-66.26502990722656,13.128691010353302,0.4018645452022849,-0.6364804743742221,0.13362783612025186,0.6364804743742221,0.13362783612025186,-0.06989650428295135,0.10000000894069672,0.6631258130073547,0.0,13.530555555555587,0.35261467466730634,curvature,725,720,4.7469892501831055,RoadOption.STRAIGHT,-93.13240814208984,-61.95946502685547,2.551374903323162,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,235.3153962418437,-84.23748016357422,-66.04985809326172,13.055041630484407,0.6505139250711807,-0.5639027377837633,0.11031692078267907,0.5639027377837633,0.11031692078267907,-0.08835863322019577,-0.018462128937244415,0.8400300145149231,0.0,13.705555555555588,0.35261467466730634,curvature,726,720,4.093156814575195,RoadOption.STRAIGHT,-94.0793228149414,-61.30523681640625,2.5226175572402685,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,235.36539624258876,-84.8479995727539,-65.82587432861328,12.982142788495695,0.8984127670598934,-0.6166350977887607,0.11860867283664112,0.6166350977887607,0.11860867283664112,0.011641368269920349,0.10000000149011612,0.9500834345817566,0.0,13.880555555555588,0.3524860356379899,curvature,726,721,4.583372116088867,RoadOption.STRAIGHT,-94.0793228149414,-61.30523681640625,2.5226175572402685,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,235.41539624333382,-85.45457458496094,-65.59737396240234,12.962225563027477,1.093329992528112,-0.5423072725145415,0.10515837775119596,0.5423072725145415,0.10515837775119596,-0.08835863322019577,-0.10000000149011612,0.9318329691886902,0.0,14.055555555555589,0.3524860356379899,curvature,727,721,3.9353373050689697,RoadOption.STRAIGHT,-95.00702667236328,-60.62405776977539,2.493860211157375,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,235.46539624407887,-86.05943298339844,-65.360595703125,13.019802782779067,0.585752772776523,-0.5859685908104524,0.1225544123077027,0.5859685908104524,0.1225544123077027,-0.041894081979990005,0.046464551240205765,0.0,0.2800000011920929,13.60555555555559,1.0,heading_error_rate,727,722,4.426357746124268,RoadOption.STRAIGHT,-95.00702667236328,-60.62405776977539,2.493860211157375,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,235.51539624482393,-86.6650161743164,-65.1131591796875,13.119233188095787,0.6613223674598032,-0.5102180826394862,0.11068017595536617,0.5102180826394862,0.11068017595536617,-0.14189408719539642,-0.10000000521540642,0.4987342655658722,0.0,13.78055555555559,0.35240978746774887,curvature,728,722,3.7722816467285156,RoadOption.STRAIGHT,-95.9147720336914,-59.916481018066406,2.4651028650744813,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,235.565396245569,-87.26900482177734,-64.85365295410156,13.164908087375466,0.16564746818012566,-0.5508277921112033,0.12459972002488362,0.5508277921112033,0.12459972002488362,-0.1681622713804245,-0.026268184185028076,0.0,0.2800000011920929,13.330555555555591,0.9938278198242616,heading_error_rate,729,723,4.255926132202148,RoadOption.STRAIGHT,-96.80178833007812,-59.18309783935547,2.4363455189915877,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,235.61539624631405,-87.86589813232422,-64.57699584960938,13.14619348452078,0.35936207103481266,-0.6048775043519161,0.13018809725630565,0.6048775043519161,0.13018809725630565,-0.06816227734088898,0.09999999403953552,0.5991421341896057,0.0,13.505555555555592,0.3524882784901665,curvature,729,724,4.739558696746826,RoadOption.STRAIGHT,-96.80178833007812,-59.18309783935547,2.4363455189915877,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,235.6653962470591,-88.45509338378906,-64.29002380371094,13.087730124072262,0.5928254314833303,-0.5340920768810036,0.10710381692749893,0.5340920768810036,0.10710381692749893,-0.08753621578216553,-0.01937393844127655,0.7836981415748596,0.0,13.680555555555593,0.3524882784901665,curvature,730,724,4.084341526031494,RoadOption.STRAIGHT,-97.66735076904297,-58.42451095581055,2.4075884392248033,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
