controller,error_provider,route_shape,route_min_length_m,route_length_tolerance,noise_lateral_std,noise_heading_std_deg,time,x,y,speed,speed_error,e_y,e_psi,abs_e_y,abs_e_psi,steer,steer_delta,throttle,brake,target_speed,route_index,closest_route_index,route_error,road_option,target_x,target_y,target_yaw,lqr_q_ey,lqr_q_ey_dot,lqr_q_epsi,lqr_q_epsi_dot,lqr_r,lqr_kp_long,lqr_ki_long,lqr_kd_long,lqr_max_steer,lqr_max_steer_rate,mpc_horizon,mpc_q_y,mpc_q_psi,mpc_r_steer,mpc_r_steer_rate,mpc_kp_long,mpc_ki_long,mpc_kd_long,mpc_max_steer,mpc_max_steer_rate,pid_lat_kp,pid_lat_ki,pid_lat_kd,pid_long_kp,pid_long_ki,pid_long_kd
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,50.917734913527966,22.016653060913086,-60.87679672241211,13.076620380515621,0.8122685083732684,0.029166735454808298,0.016385590667336025,0.029166735454808298,0.016385590667336025,-0.2261551469564438,0.11016984283924103,0.5260743498802185,0.0,13.88888888888889,434,428,4.570662498474121,RoadOption.STRAIGHT,32.58720397949219,-60.91028594970703,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,50.967734914273024,22.669206619262695,-60.885154724121094,13.03839778573914,0.85049110314975,0.021074780044654212,0.002442425477269694,0.021074780044654212,0.002442425477269694,0.07384485006332397,0.29999999701976776,0.6061617732048035,0.0,13.88888888888889,435,429,4.918057441711426,RoadOption.STRAIGHT,33.58720779418945,-60.91069412231445,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,51.01773491501808,23.32155990600586,-60.90412139892578,13.072738173856512,0.8161507150323768,0.0023740705029686097,-0.017281250232929146,0.0023740705029686097,0.017281250232929146,0.3526070713996887,0.27876222133636475,0.49848195910453796,0.0,13.88888888888889,435,430,5.265652179718018,RoadOption.STRAIGHT,33.58720779418945,-60.91069412231445,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,51.06773491576314,23.975481033325195,-60.91460418701172,13.077146060823148,0.811742828065741,-0.00784122272775229,-0.0215385816321243,0.00784122272775229,0.0215385816321243,0.23567010462284088,-0.11693696677684784,0.5317562222480774,0.0,13.88888888888889,436,430,4.6117329597473145,RoadOption.STRAIGHT,34.58720779418945,-60.911102294921875,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,51.1177349165082,24.62790870666504,-60.90873718261719,13.033536542316234,0.8553523465726549,-0.0017044100223039351,-0.00695883888807991,0.0017044100223039351,0.00695883888807991,-0.06432989239692688,-0.29999999701976776,0.6155428290367126,0.0,13.88888888888889,437,431,4.959301471710205,RoadOption.STRAIGHT,35.58720779418945,-60.9115104675293,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,51.167734917253256,25.280025482177734,-60.89174270629883,13.068708155309487,0.8201807335794022,0.015555933363143095,0.013924776764940638,0.015555933363143095,0.013924776764940638,-0.36092400550842285,-0.29659411311149597,0.49990251660346985,0.0,13.88888888888889,437,432,5.307210445404053,RoadOption.STRAIGHT,35.58720779418945,-60.9115104675293,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,51.217734917998314,25.933908462524414,-60.88254928588867,13.078037919967718,0.8108509689211711,0.02501683137783366,0.01969975420380443,0.02501683137783366,0.01969975420380443,-0.2587595283985138,0.10216447710990906,0.5253148674964905,0.0,13.88888888888889,438,432,4.653375625610352,RoadOption.STRAIGHT,36.58720779418945,-60.91191864013672,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,51.26773491874337,26.586381912231445,-60.88926315307617,13.02911881900201,0.8597700698868795,0.01856897758224227,0.006344205755476118,0.01856897758224227,0.006344205755476118,0.04124046489596367,0.29999999329447746,0.6245649456977844,0.0,13.88888888888889,438,433,5.000866889953613,RoadOption.STRAIGHT,36.58720779418945,-60.91191864013672,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,51.31773491948843,27.237977981567383,-60.90884017944336,13.061713045678779,0.8271758432101102,-0.0007415042606338197,-0.015544334489384859,0.0007415042606338197,0.015544334489384859,0.34124046564102173,0.30000000074505806,0.5071924328804016,0.0,13.88888888888889,439,433,4.349228382110596,RoadOption.STRAIGHT,37.58720779418945,-60.91232681274414,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,51.36773492023349,27.891305923461914,-60.92073440551758,13.064110537473095,0.8247783514157945,-0.012369366189419476,-0.022370020524447476,0.012369366189419476,0.022370020524447476,0.2748814821243286,-0.06635898351669312,0.5419900417327881,0.0,13.88888888888889,440,434,4.6959099769592285,RoadOption.STRAIGHT,38.58720779418945,-60.91273498535156,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,51.417734920978546,28.542587280273438,-60.91504669189453,13.002153270985886,0.8867356179030033,-0.006416129411842651,-0.008149804527563198,0.006416129411842651,0.008149804527563198,-0.025118529796600342,-0.30000001192092896,0.6563900709152222,0.0,13.88888888888889,440,435,5.044622898101807,RoadOption.STRAIGHT,38.58720779418945,-60.91273498535156,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,51.467734921723604,29.19290542602539,-60.89523696899414,13.041467255688236,0.8474216332006534,0.013659611968161463,0.015590145021324275,0.013659611968161463,0.015590145021324275,-0.3251185417175293,-0.30000001192092896,0.5112761855125427,0.0,13.88888888888889,441,435,4.394330024719238,RoadOption.STRAIGHT,39.58720779418945,-60.91314697265625,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,51.51773492246866,29.8456974029541,-60.8817138671875,13.060893688056295,0.8279952008325946,0.02744885577080438,0.024854015371597704,0.02744885577080438,0.024854015371597704,-0.34443968534469604,-0.019321143627166748,0.5234854221343994,0.0,13.88888888888889,442,436,4.741601943969727,RoadOption.STRAIGHT,40.58720779418945,-60.91355514526367,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,51.56773492321372,30.497194290161133,-60.88474655151367,13.00372605381647,0.8851628350724194,0.024681785054400104,0.012892796641048143,0.024681785054400104,0.012892796641048143,-0.04443969205021858,0.29999999329447746,0.6496988534927368,0.0,13.88888888888889,442,437,5.090084552764893,RoadOption.STRAIGHT,40.58720779418945,-60.91355514526367,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,51.61773492395878,31.147132873535156,-60.904296875,13.033108106545928,0.8557807823429613,0.005397328076402377,-0.011963451208556464,0.005397328076402377,0.011963451208556464,0.2555603086948395,0.30000000074505806,0.5282099843025208,0.0,13.88888888888889,443,437,4.4400811195373535,RoadOption.STRAIGHT,41.58720397949219,-60.913963317871094,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,51.667734924703836,31.79985237121582,-60.92253112792969,13.069321050998562,0.8195678378903271,-0.012570809848754654,-0.026829217453675724,0.012570809848754654,0.026829217453675724,0.39723899960517883,0.14167869091033936,0.498285174369812,0.0,13.88888888888889,444,438,4.787367343902588,RoadOption.STRAIGHT,42.58720397949219,-60.914371490478516,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,51.717734925448895,32.452392578125,-60.9266357421875,13.03007578189028,0.8588131069986087,-0.016409383625160062,-0.020855745048034002,0.016409383625160062,0.020855745048034002,0.13485439121723175,-0.2623846083879471,0.612382173538208,0.0,13.88888888888889,444,439,5.134835243225098,RoadOption.STRAIGHT,42.58720397949219,-60.914371490478516,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,51.76773492619395,33.10382080078125,-60.9155158996582,13.048575950594744,0.8403129382941454,-0.005023067799445877,-0.0004596615391285752,0.005023067799445877,0.0004596615391285752,-0.165145605802536,-0.29999999701976776,0.5319875478744507,0.0,13.88888888888889,445,439,4.483388423919678,RoadOption.STRAIGHT,43.58720397949219,-60.91477966308594,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,51.81773492693901,33.75725555419922,-60.902835845947266,13.079790239357534,0.8090986495313555,0.007923390913163547,0.014973192545888026,0.007923390913163547,0.014973192545888026,-0.2919415235519409,-0.1267959177494049,0.4980020523071289,0.0,13.88888888888889,446,440,4.829962730407715,RoadOption.STRAIGHT,44.58720397949219,-60.91518783569336,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,51.86773492768407,34.41028594970703,-60.904335021972656,13.040318479602691,0.8485704092861983,0.006694270365439879,0.010332594815127827,0.006694270365439879,0.010332594815127827,-0.03548356145620346,0.25645796209573746,0.6065083742141724,0.0,13.88888888888889,446,441,5.176929950714111,RoadOption.STRAIGHT,44.58720397949219,-60.91518783569336,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,51.91773492842913,35.06257629394531,-60.917572021484375,13.069702375744564,0.8191865131443254,-0.006275901151254864,-0.005524460845111712,0.006275901151254864,0.005524460845111712,0.23223556578159332,0.2677191272377968,0.5062512159347534,0.0,13.88888888888889,447,441,4.524633884429932,RoadOption.STRAIGHT,45.58720397949219,-60.91559600830078,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,51.967734929174185,35.716636657714844,-60.92462921142578,13.081434312158681,0.8074545767302084,-0.013066428526530574,-0.011032411131761677,0.013066428526530574,0.011032411131761677,0.168272003531456,-0.06396356225013733,0.5203944444656372,0.0,13.88888888888889,448,442,4.870584011077881,RoadOption.STRAIGHT,46.58720397949219,-60.9160041809082,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,52.01773492991924,36.369930267333984,-60.91669464111328,13.063225789188698,0.8256630997001917,-0.0048655089913772695,0.0003573962182885637,0.0048655089913772695,0.0003573962182885637,-0.12292780727148056,-0.29119981080293655,0.5672481060028076,0.0,13.88888888888889,448,443,5.2172746658325195,RoadOption.STRAIGHT,46.58720397949219,-60.9160041809082,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,52.0677349306643,37.02373123168945,-60.90293502807617,13.090217288117106,0.7986716007717831,0.009161547718645833,0.013928527036710214,0.009161547718645833,0.013928527036710214,-0.27896755933761597,-0.1560397520661354,0.4968131482601166,0.0,13.88888888888889,449,443,4.563486576080322,RoadOption.STRAIGHT,47.58720397949219,-60.916412353515625,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,52.11773493140936,37.67767333984375,-60.9016227722168,13.063861186455062,0.8250277024338271,0.010740417070092927,0.010939753931773488,0.010740417070092927,0.010939753931773488,-0.07294069975614548,0.2060268595814705,0.5766439437866211,0.0,13.88888888888889,450,444,4.909547328948975,RoadOption.STRAIGHT,48.58720397949219,-60.91682052612305,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,52.16773493215442,38.331241607666016,-60.91181945800781,13.088687239832625,0.8002016490562642,0.0008101928103537784,-0.0031995212134718898,0.0008101928103537784,0.0031995212134718898,0.17723888158798218,0.25017958134412766,0.5003297328948975,0.0,13.88888888888889,450,445,5.2559638023376465,RoadOption.STRAIGHT,48.58720397949219,-60.91682052612305,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,52.217734932899475,38.98618698120117,-60.91887664794922,13.097733065910207,0.7911558229786824,-0.0059790835827146244,-0.009858489723255204,0.0059790835827146244,0.009858489723255204,0.15808187425136566,-0.019157007336616516,0.513838529586792,0.0,13.88888888888889,451,445,4.601019382476807,RoadOption.STRAIGHT,49.58720397949219,-60.917232513427734,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,52.26773493364453,39.64023208618164,-60.91143035888672,13.077509508798778,0.811379380090111,0.0017338605906889676,1.1717973815272842e-05,0.0017338605906889676,1.1717973815272842e-05,-0.11729823797941208,-0.27538011223077774,0.5610958933830261,0.0,13.88888888888889,452,446,4.94697380065918,RoadOption.STRAIGHT,50.58720397949219,-60.917640686035156,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,52.31773493438959,40.294578552246094,-60.89923095703125,13.09617366460644,0.7927152242824498,0.014200040434615643,0.01199541122223291,0.014200040434615643,0.01199541122223291,-0.2545603811740875,-0.13726214319467545,0.5032321214675903,0.0,13.88888888888889,452,447,5.292651176452637,RoadOption.STRAIGHT,50.58720397949219,-60.917640686035156,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,52.36773493513465,40.94858169555664,-60.90036392211914,13.062076765672213,0.8268121232166763,0.013334602969269409,0.007169680623373864,0.013334602969269409,0.007169680623373864,-0.026386572048068047,0.22817380912601948,0.5870035290718079,0.0,13.88888888888889,453,447,4.63864803314209,RoadOption.STRAIGHT,51.58720397949219,-60.91804885864258,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,52.41773493587971,41.60199737548828,-60.91236114501953,13.08810861935667,0.8007802695322201,0.0016037793329620998,-0.007011037365593609,0.0016037793329620998,0.007011037365593609,0.21009764075279236,0.2364842128008604,0.49922993779182434,0.0,13.88888888888889,454,448,4.985208511352539,RoadOption.STRAIGHT,52.58720397949219,-60.91845703125,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,52.467734936624765,42.25672912597656,-60.917850494384766,13.090945118256553,0.7979437706323367,-0.003618632958836415,-0.01060257693182276,0.003618632958836415,0.01060257693182276,0.12786144018173218,-0.08223620057106018,0.525362491607666,0.0,13.88888888888889,454,449,5.330475330352783,RoadOption.STRAIGHT,52.58720397949219,-60.91845703125,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,52.51773493736982,42.911102294921875,-60.9105110168457,13.091212846888407,0.7976760420004823,0.003988522857170918,0.0001747034000185721,0.003988522857170918,0.0001747034000185721,-0.12817561626434326,-0.25603705644607544,0.5282843708992004,0.0,13.88888888888889,455,449,4.676105976104736,RoadOption.STRAIGHT,53.58720397949219,-60.91886520385742,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,52.56773493811488,43.566131591796875,-60.901283264160156,13.10313996589829,0.7857489229905994,0.01348333309961822,0.009690222675146742,0.01348333309961822,0.009690222675146742,-0.20458950102329254,-0.07641388475894928,0.5071368217468262,0.0,13.88888888888889,455,450,5.021096706390381,RoadOption.STRAIGHT,53.58720397949219,-60.91886520385742,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,52.61773493885994,44.2199592590332,-60.90727996826172,13.05948231624778,0.8294065726411084,0.00775408524701635,0.001609911177611778,0.00775408524701635,0.001609911177611778,0.06797055900096893,0.2725600600242615,0.6000331044197083,0.0,13.88888888888889,456,450,4.367255687713623,RoadOption.STRAIGHT,54.58720397949219,-60.919273376464844,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,52.667734939605,44.87318801879883,-60.92231369018555,13.080437046021705,0.8084518428671839,-0.007009498923580739,-0.013087304148272416,0.007009498923580739,0.013087304148272416,0.2824636399745941,0.21449308097362518,0.5099254250526428,0.0,13.88888888888889,457,451,4.714019298553467,RoadOption.STRAIGHT,55.58720397949219,-60.919681549072266,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,52.717734940350056,45.52712631225586,-60.926795959472656,13.07084869979491,0.8180401890939795,-0.011225155794261088,-0.012712864739304663,0.011225155794261088,0.012712864739304663,0.11847951263189316,-0.16398412734270096,0.5523301362991333,0.0,13.88888888888889,457,452,5.060086250305176,RoadOption.STRAIGHT,55.58720397949219,-60.919681549072266,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,52.767734941095114,46.18089294433594,-60.918701171875,13.08575370110468,0.8031351877842088,-0.0028629380937528525,0.00045709818562489346,0.0028629380937528525,0.00045709818562489346,-0.1409427672624588,-0.25942227989435196,0.5139951109886169,0.0,13.88888888888889,458,452,4.406311511993408,RoadOption.STRAIGHT,56.58720397949219,-60.92008972167969,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,52.81773494184017,46.835906982421875,-60.90904998779297,13.107553576430865,0.7813353124580242,0.007055297267968523,0.011204641712587282,0.007055297267968523,0.011204641712587282,-0.21546640992164612,-0.07452364265918732,0.4926413297653198,0.0,13.88888888888889,459,453,4.751306056976318,RoadOption.STRAIGHT,57.58720397949219,-60.92049789428711,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,52.86773494258523,47.49026107788086,-60.91291809082031,13.067792412200793,0.8210964766880959,0.0034539766942731065,0.0047935848921154545,0.0034539766942731065,0.0047935848921154545,0.030804716050624847,0.24627112597227097,0.590371310710907,0.0,13.88888888888889,459,454,5.0969462394714355,RoadOption.STRAIGHT,57.58720397949219,-60.92049789428711,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,52.91773494333029,48.14378356933594,-60.9265251159668,13.086331838430993,0.8025570504578958,-0.009885716402200631,-0.00953464933470105,0.009885716402200631,0.00953464933470105,0.2541064918041229,0.22330177575349808,0.5092869400978088,0.0,13.88888888888889,460,454,4.443428039550781,RoadOption.STRAIGHT,58.58720397949219,-60.92090606689453,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,52.967734944075346,48.79808807373047,-60.93044662475586,13.079793074435242,0.8090958144536469,-0.01354046301894337,-0.010321878712631793,0.01354046301894337,0.010321878712631793,0.11265061050653458,-0.14145588129758835,0.5433040261268616,0.0,13.88888888888889,461,455,4.789130210876465,RoadOption.STRAIGHT,59.58720397949219,-60.92131423950195,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,53.017734944820404,49.4522590637207,-60.92230224609375,13.09195081988507,0.7969380690038186,-0.0051293778096215825,0.001637986721166662,0.0051293778096215825,0.001637986721166662,-0.1360645741224289,-0.24871518462896347,0.5135735273361206,0.0,13.88888888888889,461,456,5.134946346282959,RoadOption.STRAIGHT,59.58720397949219,-60.92131423950195,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,gentle_curve,700.0,0.05,0.1,1.0,53.06773494556546,50.10749816894531,-60.91297149658203,13.110277971510921,0.7786109173779678,0.004469404033661941,0.011015158841325423,0.004469404033661941,0.011015158841325423,-0.19818657636642456,-0.062122002243995667,0.49517396092414856,0.0,13.88888888888889,462,456,4.479710578918457,RoadOption.STRAIGHT,60.58720397949219,-60.92172622680664,6.28277624563615,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14
